,id,sighting_date,species,number,latitude,longitude,comments,image_url,sighting_date_datetime,year,month,month_name,week_num
196264,1526433398,2019-10-07,Monarch Fall Roost,50,35.666,-97.737,"Saw at least 50 monarchs around my front yard in the evening just before sunset&mdash;lighting in maples, Loblolly pines and Vitex for roosting overnight!",//journeynorth.org/jnorth/images/userfiles2019/10/1526433398.jpg,2019-10-07,2019,10,October,41
196278,1526433423,2019-09-27,Monarch PEAK Migration,57,43.52,-79.668,"I do a walk in this area almost every day at noon, and I do a count daily.  This day was my peak for the season -- it was the last hot day before the fall weather hit.",,2019-09-27,2019,9,September,39
196292,1526433443,2019-10-08,Monarch PEAK Migration,100,30.42,-99.802,"Working over large patches of Frostweed at South Llano River State Park, Junction, Tx. All moving southwest on gentle northerly breeze.",,2019-10-08,2019,10,October,41
196305,1526433469,2019-10-08,Monarch PEAK Migration,10,29.455,-100.947,Monarchs flying straight SE at heights less than 20 ft. Temp 65F with light north winds. Seen at 8:20am and continued to see flying monarchs for several more hours at rate of about 10 per 5 minutes. Cold front came through yesterday so they seem to be moving with it.,,2019-10-08,2019,10,October,41
196306,1526433471,2019-10-08,Monarch PEAK Migration,200,38.746,-94.456,Field Biology students at Raymore-Peculiar High School observed over 200+ migrating monarchs in the outdoor classroom and were able to capture and tag 18 individuals.  ,//journeynorth.org/jnorth/images/userfiles2019/10/1526433471.jpg,2019-10-08,2019,10,October,41
196320,1526433488,2019-10-07,Monarch PEAK Migration,14,43.92,-83.903,Fourteen counted flying along Lake Huron in a 60 minute time period.,,2019-10-07,2019,10,October,41
196332,1526433506,2019-10-08,Monarch PEAK Migration,40,42.409,-82.22,"Monarchs were floating into our yard by one or two at a time.  They came in from the north and north east.  They would work their way through the gardens from north to south, getting their fill-up and flying off in the southwest direction.  It was 19C/66F SE winds at 10 mph.  Mostly sunny today at Waystation #13039",//journeynorth.org/jnorth/images/userfiles2019/10/1526433506.jpg,2019-10-08,2019,10,October,41
196333,1526433508,2019-10-08,Monarch Fall Roost,50,36.364,-95.255,There are between 50 and 75 now with more just slowly drifting in! Such a magical experience!,,2019-10-08,2019,10,October,41
196335,1526433510,2019-10-08,Monarch PEAK Migration,15,43.078,-89.37,Estimated number. Too many to count-see video. Lovely sight! Warmer October afternoon by Lake Monona on small patch of flowers. Monarchs of various sizes and some small and weathered looking. ,,2019-10-08,2019,10,October,41
196339,1526433518,2019-10-08,Monarch PEAK Migration,30,33.02,-96.699,"30-40 Monarchs today, nectaring on BlueMist, Frostweed, Tithonia and Zinnias.",,2019-10-08,2019,10,October,41
196360,1526433558,2019-10-08,Monarch PEAK Migration,104,35.548,-82.23,This was between 10:15am -10:45,,2019-10-08,2019,10,October,41
196362,1526433562,2019-10-07,Monarch PEAK Migration,12,35.595,-82.552,No interest in milkweed just nectar!,,2019-10-07,2019,10,October,41
196374,1526433601,2019-10-08,Monarch PEAK Migration,1000,36.151,-95.224,"Migrating through all day. No large groups, but 2-3 steadily passing by Maybe 200 or so per hour from 10 AM to around 4 PM. The numbers tapered off to around 1-2 every five minutes after that. Added up would be a over a thousand. The few that did stop on the flowers only stayed a few seconds before they were on their way again. ",//journeynorth.org/jnorth/images/userfiles2019/10/1526433601.jpg,2019-10-08,2019,10,October,41
196401,1526433661,2019-10-07,Monarch PEAK Migration,50,39.04,-94.579,Large number feeding and laying eggs on Tropical milkweed at this downtown public garden.,,2019-10-07,2019,10,October,41
196403,1526433670,2019-10-05,Monarch PEAK Migration,30,39.185,-94.829,Went for a walk about 5:00 and you could see the monarchs flying high and coming down to get nectar or find a place to roost for the night. It was incredible!,,2019-10-05,2019,10,October,40
196414,1526433695,2019-10-08,Monarch PEAK Migration,36,35.972,-95.846,"At one time today, there were 36 Monarchs nectaring in the garden.  Winds were from the South, temps in the low 70s.  Monarchs were flying low.  ",//journeynorth.org/jnorth/images/userfiles2019/10/1526433695.jpg,2019-10-08,2019,10,October,41
196416,1526433700,2019-10-07,Monarch PEAK Migration,20,38.849,-94.727,Monarchs and other species nectaring on Tartarian Asters.  I captured 16 and tagged them.,,2019-10-07,2019,10,October,41
196418,1526433702,2019-10-08,Monarch PEAK Migration,20,38.849,-94.727,"20 Monarchs nectaring on Tartarian Asters...2nd day in a row.  Caught 16 and tagged them.  Other species nectaring with Monarchs were Red Admiral, Painted Ladies, Buckeyes, and Skippers galore.Waystation #3",,2019-10-08,2019,10,October,41
196453,1526433770,2019-10-08,Monarch PEAK Migration,16,33.756,-96.537,16 Monarchs on two patches of Gregg's Mistflower,,2019-10-08,2019,10,October,41
196500,1526433871,2019-10-08,Monarch Fall Roost,200,33.844,-98.559,Saw many monarchs coming into to roost.  They were roosting in smaller spread out groups of 12 or less.  We even saw some roosting on Mesquite trees.  Temperature was in the low 70's with a wind of around 10mph.,,2019-10-08,2019,10,October,41
196507,1526433890,2019-10-09,Monarch PEAK Migration,15,33.845,-84.345,One adult feeding in my garden between 9:30 - 10:30 this morning. Overhead I watched for about ten minutes. Consistent slow stream a little higher than the tree tops of one monarch every 5 - 10 seconds moving in a  SxSW direction. I have had one monarch every day this week in the garden. Different one every day. This is the first day of multiple overhead. Cool and low clouds. Light breeze to light gusts. Weather just changed from record-breaking heat and dry conditions for the past two plus  weeks to cooler and now cloudy today.,,2019-10-09,2019,10,October,41
196518,1526433914,2019-10-09,Monarch PEAK Migration,868,35.549,-82.23,This was in 2 30 minute intervals just this morning!  So many at times that it was hard to keep count❤,,2019-10-09,2019,10,October,41
196527,1526433926,2019-10-08,Monarch PEAK Migration,28,37.146,-93.274,Between 10 - 11 am counted 28 all heading in a southwesterly direction while in my car running errands. Beautiful clear day with little to no wind.,,2019-10-08,2019,10,October,41
196541,1526433948,2019-10-06,Monarch PEAK Migration,200,42.454,-81.697,I counted 200 butterflies per hour flying along the Lake Erie shore in a south west direction. This rate continued from noon until 5:00 PM. Nectar sources are becoming scarce with the exception of red clover and heath aster. ,,2019-10-06,2019,10,October,40
196545,1526433953,2019-10-07,Monarch PEAK Migration,600,42.454,-81.697,"600 monarchs per hour counted flying south west along the north shore of Lake Erie. Temp was 64 F, partly sunny with a light west wind. The west wind causes the butterflies to funnel along the shore line. The 600 per hour rate was observed at 11:00 AM. The rate slowly tapered off in the afternoon to 400 per hour at 2:00 PM and then 180 hour at 4:30 PM. Shortly after 4:30 PM an on-shore breeze developed (from the SE) which dispersed the butterflies in land making them no longer visible at the shore line.   ",,2019-10-07,2019,10,October,41
196596,1526434028,2019-10-09,Monarch PEAK Migration,32,34.894,-84.135,This is amazing!  The most Monarchs I have seen in years!  They are flying just above the tree line and coming down to stop at the flowers.  What an honor to see this!!,//journeynorth.org/jnorth/images/userfiles2019/10/1526434028.jpg,2019-10-09,2019,10,October,41
196600,1526434034,2019-10-09,Monarch PEAK Migration,12,35.028,-84.37,We have seen NO Monarchs on our project this calendar year despite seeing them last year and planting pollinator gardens to attract them. We have a team of employees at our site that have been on the watch for them since early spring. We FINALLY spotted several heading south. We are located in the Appalachians in the Cherokee National Forest and are excited to see them passing through. This image shows them near some of our Kudzu affected by our targeted herbicide efforts to control this and other invasive species. Another image shows adults monarchs taking a nectar break on local wildflowers. ,//journeynorth.org/jnorth/images/userfiles2019/10/1526434034.jpg,2019-10-09,2019,10,October,41
196606,1526434043,2019-10-09,Monarch PEAK Migration,50,31.551,-101.382,50 plus Monarchs in my tree and yard.,,2019-10-09,2019,10,October,41
196608,1526434045,2019-10-09,Monarch PEAK Migration,36,35.548,-82.23,This was between 4pm - 4:30 pm. I sat in the same spot this afternoon as this morning when I counted over 850 in an hour!  This morning was overcast with clouds on the way out.  This afternoon was clear blue sky.,,2019-10-09,2019,10,October,41
196615,1526434052,2019-10-09,Monarch PEAK Migration,14,42.409,-82.22,Here are 2 of the 14 monarchs that came through our gardens today.  There were 3 still here at 4:45 p:m. Hi today 18C/64FEast winds at 20km/h  12mphGusts to 31km/h   19mphClear skies and mostly sunny in afternoon. Waystation #13039,//journeynorth.org/jnorth/images/userfiles2019/10/1526434052.jpg,2019-10-09,2019,10,October,41
196625,1526434071,2019-09-14,Monarch PEAK Migration,104,41.903,-86.608,"We were at the Warren Dunes in Sawyer, MI and saw over 100 Monarchs flying south next to the lakeshore for about an hour. Saw several on the beach drinking. ",//journeynorth.org/jnorth/images/userfiles2019/10/1526434071.jpg,2019-09-14,2019,9,September,37
196648,1526434108,2019-10-09,Monarch PEAK Migration,40,33.059,-96.762,"Nectaring on Frostweed, Bluemist, and Tithonia.",,2019-10-09,2019,10,October,41
196657,1526434122,2019-10-09,Monarch PEAK Migration,100,33.242,-103.322,Thrilled to see them here! I've never seen that many in our town! ,//journeynorth.org/jnorth/images/userfiles2019/10/1526434122.jpg,2019-10-09,2019,10,October,41
196658,1526434123,2019-10-09,Monarch PEAK Migration,11,38.03,-92.794,I have been watching for Monarchs all fall.  I have seen single Monarchs and sometimes 2.  Today I saw 11 during a walk of almost 2 hours at Lake of the Ozarks in Missouri.  Most of them were nectaring or searching for flowers.  Their favorite flower is always a Buddleia on our property.  Monarchs and other butterflies gather there every day. ,//journeynorth.org/jnorth/images/userfiles2019/10/1526434123.jpg,2019-10-09,2019,10,October,41
196666,1526434132,2019-10-09,Monarch Fall Roost,100,33.992,-96.397,Hundreds of Monarch Butterflies came into my backyard this evening  to roost in the trees. (I&rsquo;ve got more photos if you need them. ),//journeynorth.org/jnorth/images/userfiles2019/10/1526434132.jpg,2019-10-09,2019,10,October,41
196684,1526434159,2019-10-09,Monarch Fall Roost,250,33.844,-98.557,"Temperature around 80 degrees F, winds out of south at about 10 to 15 mph.Thunderstorms to the north.We tagged 95 Monarchs in this area this evening.  There were more this evening than last night.They are hanging out in groups of 12 to singles.  One group had around 20.  ",//journeynorth.org/jnorth/images/userfiles2019/10/1526434159.jpg,2019-10-09,2019,10,October,41
196698,1526434194,2019-10-08,Monarch Fall Roost,12,33.641,-95.699,About 12 monarchs (not all shown in photo) roosting in a tree.,//journeynorth.org/jnorth/images/userfiles2019/10/1526434194.jpg,2019-10-08,2019,10,October,41
196699,1526434195,2019-10-08,Monarch PEAK Migration,50,33.64,-95.699,Many monarchs flying around prairie and nectaring on sawtooth sunflower and fall aster.,//journeynorth.org/jnorth/images/userfiles2019/10/1526434195.jpg,2019-10-08,2019,10,October,41
196701,1526434205,2019-10-09,Monarch PEAK Migration,20,37.338,-81.118,Many stopped on zinnias for a nectar break heading south along the Appalachian Mountain (East River Mountain in particular) Eastern Flyway. ,//journeynorth.org/jnorth/images/userfiles2019/10/1526434205.jpg,2019-10-09,2019,10,October,41
